instance_id|date|hour|is_holiday|is_workingday|weather_condition|normalized_temp_actual|normalized_temp_feels_like|normalized_humidity|normalized_wind_speed|casual_users_cnt|registered_users_cnt
16567|2012-11-28|0|No|Yes|misty|0.26|0.2424|0.75|0.2537|1|22
15573|2012-10-16|1|No|Yes|clear|0.44|0.4394|0.67|0.194|4|9
2888|2011-05-05|5|No|Yes|clear|0.34|0.3182|0.66|0.2537|1|29
8877|2012-01-10|17|No|Yes|clear|0.42|0.4242|0.38|0.2537|14|446
4540|2011-07-13|1|No|Yes|clear|0.76|0.697|0.55|0.0|1|11
13481|2012-07-20|21|No|Yes|light snow/rain|0.62|0.5758|0.83|0.3284|14|108
6672|2011-10-10|13|Yes|No|clear|0.72|0.6515|0.37|0.0|146|219
6454|2011-10-01|11|No|No|light snow/rain|0.38|0.3939|0.82|0.3284|30|102
9212|2012-01-24|17|No|Yes|clear|0.42|0.4242|0.67|0.0896|41|474
1367|2011-03-02|5|No|Yes|clear|0.22|0.2121|0.69|0.2239|0|5
2640|2011-04-24|21|No|No|light snow/rain|0.54|0.5152|0.94|0.1642|8|53
1192|2011-02-22|16|No|Yes|clear|0.22|0.2273|0.51|0.1642|7|79
5603|2011-08-26|8|No|Yes|clear|0.66|0.6061|0.83|0.1045|17|387
16726|2012-12-04|16|No|Yes|clear|0.58|0.5455|0.49|0.2836|44|391
5731|2011-09-01|5|No|Yes|clear|0.56|0.5303|0.73|0.0896|1|22
7205|2011-11-01|19|No|Yes|clear|0.42|0.4242|0.58|0.0896|39|274
5297|2011-08-13|14|No|No|clear|0.74|0.697|0.7|0.2537|113|146
16492|2012-11-24|21|No|No|clear|0.24|0.2273|0.44|0.194|9|66
17297|2012-12-28|13|No|Yes|misty|0.3|0.303|0.49|0.1343|76|146
2939|2011-05-07|8|No|No|clear|0.52|0.5|0.52|0.194|19|96
12885|2012-06-26|1|No|Yes|clear|0.6|0.6212|0.35|0.3881|11|19
16391|2012-11-20|16|No|Yes|misty|0.42|0.4242|0.62|0.0896|60|335
8891|2012-01-11|7|No|Yes|clear|0.2|0.2121|0.8|0.1343|9|247
10172|2012-03-04|21|No|No|clear|0.28|0.2727|0.36|0.2239|9|70
5980|2011-09-11|16|No|No|clear|0.72|0.6667|0.51|0.2985|180|303
4535|2011-07-12|20|No|Yes|clear|0.82|0.7424|0.43|0.194|57|251
12730|2012-06-19|14|No|Yes|clear|0.76|0.7121|0.58|0.1045|61|166
10066|2012-02-29|11|No|Yes|light snow/rain|0.3|0.2879|0.87|0.194|1|9
7670|2011-11-21|4|No|Yes|light snow/rain|0.44|0.4394|1.0|0.1343|0|5
7608|2011-11-18|14|No|Yes|clear|0.34|0.3333|0.31|0.1343|31|123
15171|2012-09-29|7|No|No|clear|0.48|0.4697|0.67|0.2836|12|61
12381|2012-06-05|1|No|Yes|misty|0.52|0.5|0.77|0.3284|2|18
14152|2012-08-17|20|No|Yes|misty|0.72|0.2424|0.58|0.2239|97|262
10473|2012-03-17|11|No|No|misty|0.52|0.5|0.77|0.1343|226|359
5175|2011-08-08|12|No|Yes|clear|0.82|0.7576|0.46|0.2537|48|134
13547|2012-07-23|15|No|Yes|clear|0.8|0.7576|0.55|0.194|76|205
17327|2012-12-29|19|No|No|misty|0.3|0.2424|0.61|0.2537|7|90
6682|2011-10-10|23|Yes|No|misty|0.54|0.5152|0.88|0.1045|12|63
5429|2011-08-19|2|No|Yes|light snow/rain|0.64|0.5758|0.83|0.0|0|8
12118|2012-05-25|2|No|Yes|misty|0.62|0.5758|0.83|0.0|7|16
5267|2011-08-12|8|No|Yes|clear|0.68|0.6364|0.39|0.2239|29|397
14783|2012-09-13|3|No|Yes|clear|0.52|0.5|0.83|0.0|2|9
3511|2011-05-31|4|No|Yes|clear|0.66|0.6061|0.83|0.0896|0|3
1785|2011-03-20|1|No|No|clear|0.32|0.2879|0.53|0.3582|2|22
7117|2011-10-29|3|No|No|light snow/rain|0.3|0.2727|0.81|0.4179|0|8
495|2011-01-22|16|No|No|clear|0.12|0.1364|0.28|0.194|11|72
11419|2012-04-25|23|No|Yes|misty|0.5|0.4848|0.51|0.0896|10|94
10047|2012-02-28|15|No|Yes|clear|0.42|0.4242|0.26|0.0896|17|149
11044|2012-04-10|7|No|Yes|clear|0.34|0.3485|0.71|0.1045|16|368
2039|2011-03-30|19|No|Yes|misty|0.26|0.2576|0.93|0.2239|5|67
4042|2011-06-22|7|No|Yes|clear|0.7|0.6667|0.79|0.0|23|288
9282|2012-01-27|15|No|Yes|clear|0.48|0.4697|0.51|0.3284|27|170
2898|2011-05-05|15|No|Yes|clear|0.56|0.5303|0.26|0.4925|27|120
8559|2011-12-28|9|No|Yes|clear|0.32|0.303|0.57|0.3284|18|171
9042|2012-01-17|15|No|Yes|clear|0.44|0.4394|0.62|0.4925|6|123
12321|2012-06-02|13|No|No|clear|0.62|0.6212|0.41|0.2537|279|400
12371|2012-06-04|15|No|Yes|clear|0.66|0.6212|0.39|0.2985|77|215
12510|2012-06-10|10|No|No|clear|0.76|0.6818|0.4|0.1045|148|265
11218|2012-04-17|14|No|Yes|clear|0.64|0.6212|0.27|0.2836|59|198
2654|2011-04-25|11|No|Yes|clear|0.64|0.6061|0.73|0.2239|53|94
13898|2012-08-07|6|No|Yes|misty|0.7|0.6667|0.79|0.194|3|176
9734|2012-02-15|12|No|Yes|clear|0.38|0.3939|0.46|0.3881|11|152
14792|2012-09-13|12|No|Yes|clear|0.68|0.6364|0.44|0.1045|57|240
8515|2011-12-26|12|Yes|No|clear|0.36|0.3182|0.43|0.4627|34|66
2032|2011-03-30|12|No|Yes|misty|0.34|0.3333|0.46|0.1642|15|65
5090|2011-08-04|23|No|Yes|clear|0.66|0.6212|0.74|0.1045|24|108
814|2011-02-06|8|No|No|clear|0.24|0.2576|0.65|0.1045|2|21
7236|2011-11-03|2|No|Yes|clear|0.34|0.3333|0.76|0.1343|2|5
14865|2012-09-16|13|No|No|clear|0.64|0.6212|0.41|0.1642|240|454
16006|2012-11-04|14|No|No|clear|0.4|0.4091|0.4|0.194|149|360
6281|2011-09-24|6|No|No|misty|0.56|0.5303|0.94|0.1045|6|12
4207|2011-06-29|4|No|Yes|clear|0.66|0.6061|0.83|0.1045|0|5
1080|2011-02-17|17|No|Yes|misty|0.58|0.5455|0.32|0.2985|18|256
2227|2011-04-07|15|No|Yes|clear|0.6|0.6212|0.38|0.1045|27|133
14749|2012-09-11|17|No|Yes|clear|0.7|0.6364|0.28|0.0|168|802
16820|2012-12-08|14|No|No|misty|0.4|0.4091|0.87|0.2836|164|378
10898|2012-04-04|5|No|Yes|clear|0.42|0.4242|0.67|0.0896|0|27
15661|2012-10-19|17|No|Yes|light snow/rain|0.62|0.6061|0.69|0.3582|48|377
11162|2012-04-15|6|No|No|clear|0.5|0.4848|0.63|0.1343|5|11
9357|2012-01-30|18|No|Yes|clear|0.34|0.3333|0.23|0.1642|11|399
3262|2011-05-20|19|No|Yes|clear|0.58|0.5455|0.64|0.0896|49|253
5650|2011-08-28|20|No|No|clear|0.72|0.6515|0.45|0.1045|64|150
9643|2012-02-11|17|No|No|light snow/rain|0.22|0.1818|0.69|0.4627|13|131
3863|2011-06-14|20|No|Yes|clear|0.6|0.6212|0.56|0.1642|60|237
2937|2011-05-07|6|No|No|clear|0.42|0.4242|0.77|0.0896|1|12
14177|2012-08-18|21|No|No|clear|0.66|0.6212|0.61|0.0|90|248
7081|2011-10-27|15|No|Yes|misty|0.52|0.5|0.83|0.1045|12|95
3918|2011-06-17|3|No|Yes|clear|0.56|0.5303|0.94|0.1045|1|5
9710|2012-02-14|12|No|Yes|misty|0.3|0.2879|0.52|0.2239|10|162
15406|2012-10-09|2|No|Yes|light snow/rain|0.36|0.3333|0.87|0.2537|2|5
13453|2012-07-19|17|No|Yes|clear|0.86|0.7879|0.41|0.0|93|678
306|2011-01-14|5|No|Yes|clear|0.1|0.1364|0.54|0.0896|0|8
4057|2011-06-22|22|No|Yes|misty|0.72|0.697|0.79|0.194|25|123
17147|2012-12-22|5|No|No|clear|0.26|0.2273|0.48|0.4179|0|5
3000|2011-05-09|21|No|Yes|clear|0.52|0.5|0.59|0.1343|28|128
11998|2012-05-20|2|No|No|clear|0.56|0.5303|0.52|0.0|36|62
9838|2012-02-19|20|No|No|misty|0.3|0.2879|0.52|0.2836|22|81
1232|2011-02-24|10|No|Yes|misty|0.26|0.2424|0.7|0.2836|8|49
9707|2012-02-14|9|No|Yes|misty|0.26|0.2879|0.56|0.0896|6|256
2314|2011-04-11|7|No|Yes|misty|0.5|0.4848|0.88|0.2239|12|164
9644|2012-02-11|18|No|No|misty|0.22|0.1818|0.47|0.6567|3|105
14867|2012-09-16|15|No|No|clear|0.64|0.6212|0.41|0.1642|215|342
14671|2012-09-08|11|No|No|clear|0.76|0.7121|0.62|0.4478|173|405
16150|2012-11-10|15|No|No|clear|0.52|0.5|0.45|0.0|216|351
4322|2011-07-03|23|No|No|clear|0.64|0.5758|0.83|0.1642|70|77
15753|2012-10-23|13|No|Yes|misty|0.64|0.6212|0.44|0.0|59|244
9031|2012-01-17|4|No|Yes|light snow/rain|0.32|0.303|0.66|0.3284|0|2
2063|2011-03-31|19|No|Yes|misty|0.3|0.303|0.87|0.1343|12|118
6471|2011-10-02|4|No|No|misty|0.34|0.3182|0.87|0.2537|4|3
14736|2012-09-11|4|No|Yes|clear|0.48|0.4697|0.72|0.1045|1|8
7501|2011-11-14|3|No|Yes|clear|0.44|0.4394|0.67|0.2836|4|3
15959|2012-11-02|15|No|Yes|misty|0.4|0.4091|0.4|0.4179|51|255
3900|2011-06-16|9|No|Yes|misty|0.62|0.6061|0.65|0.194|29|232
17359|2012-12-31|3|No|Yes|clear|0.16|0.1818|0.59|0.1045|0|1
3568|2011-06-02|13|No|Yes|clear|0.8|0.6818|0.24|0.3582|35|168
5453|2011-08-20|2|No|No|clear|0.62|0.5909|0.78|0.0|10|59
8023|2011-12-05|22|No|Yes|misty|0.44|0.4394|0.88|0.1343|12|94
16376|2012-11-20|1|No|Yes|clear|0.34|0.3485|0.66|0.1045|3|10
9907|2012-02-22|19|No|Yes|misty|0.46|0.4545|0.44|0.2836|22|305
14974|2012-09-21|2|No|Yes|clear|0.52|0.5|0.72|0.0|6|8
4271|2011-07-01|20|No|Yes|clear|0.72|0.6515|0.42|0.2239|84|185
8532|2011-12-27|5|No|Yes|misty|0.3|0.2727|0.64|0.2836|0|8
16051|2012-11-06|11|No|Yes|clear|0.32|0.3333|0.45|0.1343|39|177
4087|2011-06-24|4|No|Yes|clear|0.66|0.6061|0.83|0.0896|1|8
6664|2011-10-10|5|Yes|No|clear|0.46|0.4545|0.94|0.0|2|19
13716|2012-07-30|16|No|Yes|clear|0.8|0.7424|0.49|0.2836|88|337
15382|2012-10-08|2|Yes|No|clear|0.34|0.3333|0.81|0.194|3|12
589|2011-01-27|17|No|Yes|clear|0.22|0.2424|0.55|0.1045|2|82
3366|2011-05-25|3|No|Yes|clear|0.54|0.5152|1.0|0.1343|0|9
2671|2011-04-26|4|No|Yes|clear|0.56|0.5303|0.83|0.2537|2|4
5516|2011-08-22|17|No|Yes|clear|0.74|0.6515|0.27|0.3284|82|509
2678|2011-04-26|11|No|Yes|clear|0.68|0.6364|0.65|0.3881|40|132
16289|2012-11-16|10|No|Yes|clear|0.34|0.3333|0.53|0.194|33|165
2396|2011-04-14|17|No|Yes|clear|0.6|0.6061|0.28|0.0|50|338
5507|2011-08-22|8|No|Yes|clear|0.66|0.6212|0.61|0.3284|20|331
10095|2012-03-01|16|No|Yes|clear|0.58|0.5455|0.32|0.2985|38|323
2171|2011-04-05|7|No|Yes|misty|0.48|0.4697|0.88|0.3284|10|124
925|2011-02-11|1|No|Yes|clear|0.1|0.1364|0.54|0.0896|1|6
8135|2011-12-10|14|No|No|clear|0.34|0.303|0.31|0.3284|51|242
11725|2012-05-08|17|No|Yes|misty|0.64|0.6061|0.69|0.2836|77|640
9082|2012-01-19|7|No|Yes|clear|0.12|0.1667|0.54|0.0896|2|204
17056|2012-12-18|10|No|Yes|clear|0.44|0.4394|0.77|0.0896|22|162
11375|2012-04-24|3|No|Yes|clear|0.32|0.303|0.81|0.2239|0|2
15783|2012-10-24|19|No|Yes|misty|0.64|0.6212|0.53|0.0896|50|522
5674|2011-08-29|20|No|Yes|clear|0.64|0.6212|0.53|0.1642|50|227
2775|2011-04-30|12|No|No|clear|0.52|0.5|0.42|0.3881|178|238
7621|2011-11-19|3|No|No|clear|0.26|0.2424|0.48|0.2537|4|11
6560|2011-10-05|21|No|Yes|clear|0.5|0.4848|0.82|0.1045|28|173
11731|2012-05-08|23|No|Yes|light snow/rain|0.6|0.5758|0.78|0.3284|10|53
9146|2012-01-21|23|No|No|misty|0.16|0.1515|0.8|0.2537|1|51
8457|2011-12-24|0|No|No|misty|0.32|0.3182|0.7|0.1642|3|20
9847|2012-02-20|6|Yes|No|clear|0.24|0.197|0.52|0.4179|1|9
14440|2012-08-29|20|No|Yes|clear|0.68|0.6364|0.57|0.0|49|378
17029|2012-12-17|7|No|Yes|misty|0.36|0.3485|0.93|0.1343|5|314
9628|2012-02-11|2|No|No|light snow/rain|0.26|0.2576|0.81|0.194|2|24
5799|2011-09-04|1|No|No|clear|0.66|0.6061|0.83|0.1343|37|38
5983|2011-09-11|19|No|No|clear|0.64|0.6061|0.69|0.1045|101|232
5883|2011-09-07|14|No|Yes|light snow/rain|0.6|0.5152|0.93|0.0|1|24
9783|2012-02-17|13|No|Yes|clear|0.4|0.4091|0.43|0.3582|34|171
13362|2012-07-15|22|No|No|clear|0.72|0.697|0.74|0.1045|34|96
12185|2012-05-27|21|No|No|light snow/rain|0.66|0.6212|0.69|0.4179|64|79
14400|2012-08-28|4|No|Yes|clear|0.66|0.6061|0.83|0.1343|2|6
2182|2011-04-05|18|No|Yes|clear|0.38|0.3939|0.4|0.4925|19|248
14093|2012-08-15|9|No|Yes|misty|0.72|0.6818|0.62|0.194|57|310
1474|2011-03-06|17|No|No|light snow/rain|0.34|0.303|1.0|0.2985|2|23
6104|2011-09-16|21|No|Yes|misty|0.5|0.4848|0.63|0.0|39|124
14308|2012-08-24|8|No|Yes|misty|0.66|0.6212|0.74|0.0|41|703
9083|2012-01-19|8|No|Yes|clear|0.12|0.1515|0.54|0.1045|9|414
11504|2012-04-29|12|No|No|clear|0.48|0.4697|0.44|0.1045|223|361
9402|2012-02-01|15|No|Yes|clear|0.6|0.6212|0.35|0.2836|25|169
15225|2012-10-01|13|No|Yes|misty|0.6|0.6212|0.43|0.1642|80|225
422|2011-01-19|14|No|Yes|clear|0.4|0.4091|0.58|0.2537|7|68
9964|2012-02-25|4|No|No|clear|0.3|0.2727|0.42|0.3284|0|2
9899|2012-02-22|11|No|Yes|clear|0.36|0.3485|0.66|0.1642|22|149
9351|2012-01-30|12|No|Yes|clear|0.26|0.2273|0.35|0.3881|5|129
2307|2011-04-10|23|No|No|clear|0.46|0.4545|0.88|0.3582|5|27
16165|2012-11-11|6|No|No|clear|0.3|0.3182|0.87|0.0896|3|16
172|2011-01-08|10|No|No|misty|0.18|0.197|0.8|0.1642|5|56
3957|2011-06-18|18|No|No|misty|0.74|0.6818|0.55|0.194|118|263
5607|2011-08-26|12|No|Yes|misty|0.76|0.7273|0.66|0.1045|70|173
5812|2011-09-04|14|No|No|clear|0.78|0.7576|0.66|0.3284|205|156
8463|2011-12-24|6|No|No|misty|0.3|0.303|0.75|0.1642|0|10
1726|2011-03-17|13|No|Yes|misty|0.52|0.5|0.42|0.0896|26|85
8939|2012-01-13|7|No|Yes|clear|0.26|0.2576|0.6|0.2239|3|174
12854|2012-06-24|18|No|No|clear|0.82|0.7273|0.34|0.2537|186|348
9757|2012-02-16|11|No|Yes|light snow/rain|0.32|0.3333|0.7|0.1045|2|69
9975|2012-02-25|15|No|No|clear|0.32|0.2879|0.29|0.4179|21|211
9036|2012-01-17|9|No|Yes|light snow/rain|0.32|0.303|0.81|0.2537|7|61
17018|2012-12-16|20|No|No|misty|0.38|0.3939|0.82|0.0|14|108
14212|2012-08-20|8|No|Yes|misty|0.62|0.5909|0.73|0.1045|37|618
905|2011-02-10|5|No|Yes|misty|0.12|0.1212|0.5|0.2239|0|6
3495|2011-05-30|12|Yes|No|clear|0.86|0.803|0.47|0.1045|179|187
8347|2011-12-19|10|No|Yes|clear|0.24|0.2273|0.67|0.194|12|96
13792|2012-08-02|20|No|Yes|clear|0.78|0.7576|0.66|0.0|51|376
7798|2011-11-26|12|No|No|clear|0.44|0.4394|0.51|0.0|137|172
16356|2012-11-19|5|No|Yes|misty|0.36|0.3485|0.66|0.2239|1|38
7397|2011-11-09|19|No|Yes|clear|0.44|0.4394|0.72|0.1045|12|292
15805|2012-10-25|17|No|Yes|clear|0.6|0.5909|0.69|0.1642|112|774
2081|2011-04-01|13|No|Yes|clear|0.36|0.3333|0.5|0.3582|18|92
7929|2011-12-02|0|No|Yes|clear|0.26|0.2879|0.7|0.0896|6|32
14757|2012-09-12|1|No|Yes|clear|0.52|0.5|0.72|0.1045|2|19
7934|2011-12-02|5|No|Yes|clear|0.22|0.2576|0.8|0.0896|0|23
12271|2012-05-31|11|No|Yes|clear|0.72|0.6515|0.37|0.2836|65|153
9317|2012-01-29|2|No|No|clear|0.28|0.2576|0.26|0.3284|3|48
12385|2012-06-05|5|No|Yes|light snow/rain|0.48|0.4697|0.82|0.1642|1|35
13428|2012-07-18|16|No|Yes|clear|0.74|0.697|0.66|0.2537|34|190
9928|2012-02-23|16|No|Yes|clear|0.56|0.5303|0.32|0.0|45|298
7212|2011-11-02|2|No|Yes|clear|0.3|0.3333|0.87|0.0|0|2
4678|2011-07-18|19|No|Yes|clear|0.8|0.7576|0.55|0.2239|63|335
6534|2011-10-04|19|No|Yes|clear|0.52|0.5|0.68|0.2239|35|310
5210|2011-08-09|23|No|Yes|clear|0.76|0.6818|0.48|0.2836|22|53
2647|2011-04-25|4|No|Yes|misty|0.52|0.5|1.0|0.0|1|4
10074|2012-02-29|19|No|Yes|misty|0.4|0.4091|0.87|0.1045|0|102
14457|2012-08-30|13|No|Yes|clear|0.76|0.6818|0.48|0.1045|76|214
10623|2012-03-23|17|No|Yes|misty|0.72|0.6515|0.42|0.1642|264|693
13811|2012-08-03|15|No|Yes|clear|0.88|0.8182|0.42|0.2537|112|268
12415|2012-06-06|11|No|Yes|clear|0.62|0.6212|0.43|0.0896|65|161
15718|2012-10-22|2|No|Yes|clear|0.38|0.3939|0.71|0.0|1|4
13300|2012-07-13|8|No|Yes|misty|0.7|0.6515|0.54|0.0|53|660
6366|2011-09-27|19|No|Yes|misty|0.64|0.5758|0.89|0.1343|26|294
14611|2012-09-05|23|No|Yes|clear|0.7|0.6667|0.84|0.0896|24|126
2156|2011-04-04|16|No|Yes|clear|0.76|0.6515|0.22|0.5224|59|130
13782|2012-08-02|10|No|Yes|clear|0.8|0.7576|0.55|0.0|51|130
7371|2011-11-08|17|No|Yes|clear|0.52|0.5|0.43|0.1642|40|459
1302|2011-02-27|10|No|No|clear|0.3|0.303|0.81|0.1642|24|79
7838|2011-11-28|5|No|Yes|clear|0.4|0.4091|0.87|0.0|0|34
3716|2011-06-08|17|No|Yes|clear|0.92|0.8485|0.35|0.2239|80|426
8112|2011-12-09|15|No|Yes|clear|0.38|0.3939|0.46|0.2836|29|160
13803|2012-08-03|7|No|Yes|clear|0.7|0.6667|0.74|0.1045|25|396
15695|2012-10-21|3|No|No|clear|0.38|0.3939|0.66|0.0896|12|29
3623|2011-06-04|20|No|No|misty|0.7|0.6515|0.48|0.0896|90|149
4517|2011-07-12|2|No|Yes|clear|0.7|0.6667|0.79|0.1045|2|7
7355|2011-11-08|1|No|Yes|clear|0.32|0.3333|0.93|0.1045|3|8
8751|2012-01-05|10|No|Yes|misty|0.24|0.2576|0.52|0.0896|5|81
10768|2012-03-29|18|No|Yes|clear|0.5|0.4848|0.39|0.2985|83|598
1437|2011-03-05|3|No|No|misty|0.3|0.2879|0.87|0.194|0|2
508|2011-01-23|6|No|No|misty|0.04|0.0758|0.57|0.1045|0|1
5276|2011-08-12|17|No|Yes|clear|0.82|0.7121|0.26|0.0|93|423
10062|2012-02-29|7|No|Yes|misty|0.26|0.2727|0.81|0.1343|11|242
5664|2011-08-29|10|No|Yes|clear|0.66|0.6212|0.47|0.2239|42|73
5403|2011-08-18|0|No|Yes|clear|0.68|0.6364|0.65|0.1343|18|38
5931|2011-09-09|15|No|Yes|clear|0.74|0.697|0.66|0.0|27|161
8948|2012-01-13|16|No|Yes|clear|0.28|0.2424|0.3|0.4627|18|215
2340|2011-04-12|9|No|Yes|light snow/rain|0.46|0.4545|0.94|0.4925|4|50
12402|2012-06-05|22|No|Yes|clear|0.56|0.5303|0.52|0.1045|22|171
4387|2011-07-06|16|No|Yes|clear|0.76|0.7273|0.7|0.2537|57|218
14709|2012-09-10|1|No|Yes|clear|0.54|0.5152|0.6|0.194|7|11
10311|2012-03-10|16|No|No|clear|0.36|0.3636|0.23|0.0|115|275
7681|2011-11-21|15|No|Yes|light snow/rain|0.44|0.4394|0.94|0.2239|15|93
14644|2012-09-07|8|No|Yes|clear|0.66|0.6061|0.83|0.1045|29|690
14274|2012-08-22|22|No|Yes|clear|0.64|0.6061|0.73|0.0|55|226
8694|2012-01-03|1|No|Yes|clear|0.18|0.1818|0.55|0.2239|1|5
644|2011-01-30|2|No|No|clear|0.16|0.2273|0.8|0.0|1|10
12057|2012-05-22|13|No|Yes|misty|0.64|0.6061|0.73|0.0|48|195
1540|2011-03-09|12|No|Yes|misty|0.32|0.303|0.76|0.2537|14|84
9122|2012-01-20|23|No|Yes|light snow/rain|0.16|0.1515|0.64|0.2239|3|35
1212|2011-02-23|13|No|Yes|clear|0.3|0.3182|0.28|0.0896|9|78
13915|2012-08-07|23|No|Yes|clear|0.72|0.697|0.79|0.0|18|120
2561|2011-04-21|14|No|Yes|clear|0.5|0.4848|0.34|0.3881|68|160
8865|2012-01-10|5|No|Yes|clear|0.4|0.4091|0.47|0.2239|0|23
6107|2011-09-17|0|No|No|clear|0.46|0.4545|0.72|0.1642|28|80
5616|2011-08-26|21|No|Yes|clear|0.72|0.697|0.79|0.1642|38|152
391|2011-01-17|18|Yes|No|misty|0.18|0.1667|0.55|0.2537|7|85
1465|2011-03-06|8|No|No|misty|0.4|0.4091|1.0|0.2985|1|8
1193|2011-02-22|17|No|Yes|clear|0.22|0.2121|0.51|0.2239|8|188
10065|2012-02-29|10|No|Yes|light snow/rain|0.3|0.303|0.81|0.1642|0|10
3591|2011-06-03|12|No|Yes|clear|0.66|0.6212|0.27|0.2836|51|208
12196|2012-05-28|8|Yes|No|clear|0.66|0.6212|0.69|0.0|62|93
6361|2011-09-27|14|No|Yes|misty|0.68|0.6364|0.79|0.1045|29|123
8698|2012-01-03|5|No|Yes|clear|0.14|0.1364|0.54|0.194|0|12
15397|2012-10-08|17|Yes|No|misty|0.42|0.4242|0.66|0.2537|81|416
6720|2011-10-12|13|No|Yes|light snow/rain|0.54|0.5152|0.88|0.2239|25|76
507|2011-01-23|5|No|No|misty|0.04|0.0758|0.57|0.1045|0|3
10858|2012-04-02|13|No|Yes|clear|0.46|0.4545|0.36|0.2985|97|184
13986|2012-08-10|22|No|Yes|clear|0.72|0.697|0.74|0.2836|50|168
15121|2012-09-27|5|No|Yes|clear|0.58|0.5455|0.83|0.0|2|64
11689|2012-05-07|5|No|Yes|clear|0.46|0.4545|0.88|0.1045|2|21
15138|2012-09-27|22|No|Yes|light snow/rain|0.62|0.5758|0.83|0.2985|2|45
1774|2011-03-19|14|No|No|clear|0.5|0.4848|0.31|0.4925|168|144
273|2011-01-12|19|No|Yes|clear|0.18|0.1515|0.47|0.4179|1|82
15449|2012-10-10|21|No|Yes|clear|0.5|0.4848|0.51|0.3582|18|251
8990|2012-01-15|10|No|No|clear|0.14|0.1212|0.54|0.2836|11|115
3619|2011-06-04|16|No|No|misty|0.72|0.6515|0.3|0.1343|168|272
2382|2011-04-14|3|No|Yes|clear|0.34|0.3333|0.81|0.1343|0|2
11022|2012-04-09|9|No|Yes|clear|0.46|0.4545|0.31|0.3582|50|236
7009|2011-10-24|15|No|Yes|clear|0.56|0.5303|0.6|0.1642|52|125
9270|2012-01-27|3|No|Yes|misty|0.42|0.4242|0.94|0.2836|3|5
921|2011-02-10|21|No|Yes|clear|0.14|0.2121|0.39|0.0|2|70
4634|2011-07-16|23|No|No|clear|0.68|0.6364|0.61|0.2239|61|107
8505|2011-12-26|1|Yes|No|clear|0.28|0.2727|0.56|0.194|3|7
747|2011-02-03|12|No|Yes|clear|0.2|0.1818|0.4|0.3582|2|67
7708|2011-11-22|18|No|Yes|light snow/rain|0.44|0.4394|1.0|0.0|0|148
3570|2011-06-02|15|No|Yes|clear|0.8|0.6818|0.21|0.3881|44|144
8983|2012-01-15|3|No|No|misty|0.16|0.1364|0.48|0.3881|1|24
10669|2012-03-25|15|No|No|misty|0.44|0.4394|0.88|0.194|139|282
12283|2012-05-31|23|No|Yes|clear|0.66|0.6212|0.54|0.2239|26|114
10763|2012-03-29|13|No|Yes|clear|0.46|0.4545|0.44|0.3284|50|223
8558|2011-12-28|8|No|Yes|clear|0.32|0.2879|0.57|0.3582|11|206
6449|2011-10-01|6|No|No|clear|0.42|0.4242|0.67|0.3284|4|15
5600|2011-08-26|5|No|Yes|misty|0.62|0.5606|0.88|0.0|3|23
12353|2012-06-03|21|No|No|clear|0.62|0.6212|0.43|0.1642|66|180
10356|2012-03-12|14|No|Yes|misty|0.58|0.5455|0.32|0.2836|76|145
13853|2012-08-05|9|No|No|clear|0.8|0.7727|0.59|0.3582|61|168
17142|2012-12-22|0|No|No|clear|0.26|0.2121|0.44|0.5821|1|30
8573|2011-12-28|23|No|Yes|clear|0.22|0.2121|0.44|0.2537|3|36
14321|2012-08-24|21|No|Yes|misty|0.7|0.6515|0.61|0.1642|58|248
9485|2012-02-05|2|No|No|misty|0.24|0.2576|0.93|0.1045|4|59
1913|2011-03-25|11|No|Yes|clear|0.3|0.2879|0.45|0.2836|17|58
11571|2012-05-02|7|No|Yes|misty|0.54|0.5152|0.88|0.194|14|344
600|2011-01-28|5|No|Yes|misty|0.18|0.2121|0.8|0.1045|0|4
3893|2011-06-16|2|No|Yes|clear|0.6|0.6212|0.56|0.0896|1|4
5541|2011-08-23|18|No|Yes|clear|0.72|0.6515|0.34|0.194|98|421
1653|2011-03-14|10|No|Yes|clear|0.34|0.3182|0.42|0.2537|27|57
8107|2011-12-09|10|No|Yes|misty|0.3|0.303|0.7|0.1642|11|115
1894|2011-03-24|16|No|Yes|misty|0.3|0.2879|0.65|0.2239|6|78
14032|2012-08-12|20|No|No|clear|0.72|0.6515|0.45|0.0|96|204
17034|2012-12-17|12|No|Yes|misty|0.4|0.4091|0.87|0.0|21|211
6503|2011-10-03|12|No|Yes|misty|0.4|0.4091|0.71|0.1343|29|118
4363|2011-07-05|16|No|Yes|clear|0.82|0.7576|0.46|0.1045|79|202
263|2011-01-12|9|No|Yes|clear|0.16|0.1364|0.59|0.3284|3|78
376|2011-01-17|3|Yes|No|misty|0.18|0.1818|0.43|0.194|0|2
1967|2011-03-27|18|No|No|clear|0.3|0.2879|0.33|0.194|32|105
3958|2011-06-18|19|No|No|misty|0.74|0.6667|0.51|0.1045|99|227
1467|2011-03-06|10|No|No|misty|0.42|0.4242|1.0|0.2985|4|27
5697|2011-08-30|19|No|Yes|clear|0.66|0.6212|0.5|0.0896|68|397
1244|2011-02-24|22|No|Yes|light snow/rain|0.34|0.3182|0.87|0.2836|5|50
15625|2012-10-18|5|No|Yes|clear|0.44|0.4394|0.82|0.2239|1|41
